;Lens Epithelial Cells;Macrophage - monocyte derived;Mallassez-derived cells;Mammary Epithelial Cell;Mast cell;mature adipocyte;Melanocyte;Meningeal Cells;mesenchymal precursor cell - adipose;mesenchymal precursor cell - bone marrow;mesenchymal precursor cell - cardiac;Mesenchymal stem cells - adipose;Mesenchymal Stem Cells - amniotic membrane;Mesenchymal Stem Cells - bone marrow;Mesenchymal stem cells - hepatic;Mesenchymal stem cells - umbilical;Mesenchymal Stem Cells - Vertebral;Mesenchymal Stem Cells - Wharton Jelly;Mesothelial Cells;migratory langerhans cells;Multipotent Cord Blood Unrestricted Somatic Stem Cells;Myoblast;nasal epithelial cells;Natural Killer Cells;Neural stem cells;Neurons;Neutrophil;Nucleus Pulposus Cell;Olfactory epithelial cells;Oligodendrocyte - precursors;Osteoblast;Pancreatic stromal cells;Pericytes;Perineurial Cells;Placental Epithelial Cells;Preadipocyte - breast;Preadipocyte - omental;Preadipocyte - perirenal;Preadipocyte - subcutaneous;Preadipocyte - visceral;promyelocytes;Prostate Epithelial Cells;Prostate Stromal Cells;Renal Cortical Epithelial Cells;Renal Epithelial Cells;Renal Glomerular Endothelial Cells;Renal Mesangial Cells;Renal Proximal Tubular Epithelial Cell;Retinal Pigment Epithelial Cells;salivary acinar cells;Schwann Cells;Sebocyte;Sertoli Cells;Skeletal Muscle Cells;Skeletal muscle cells differentiated into Myotubes;Skeletal Muscle Satellite Cells;Small Airway Epithelial Cells;Smooth muscle cells - airway;Smooth Muscle Cells - Aortic;Smooth Muscle Cells - Bladder;Smooth Muscle Cells - Brachiocephalic;Smooth Muscle Cells - Brain Vascular;Smooth Muscle Cells - Bronchial;Smooth Muscle Cells - Carotid;Smooth Muscle Cells - Colonic;Smooth Muscle Cells - Coronary Artery;Smooth Muscle Cells - Esophageal;Smooth Muscle Cells - Internal Thoracic Artery;Smooth Muscle Cells - Intestinal;Smooth Muscle Cells - Prostate;Smooth Muscle Cells - Pulmonary Artery;Smooth Muscle Cells - Subclavian Artery;Smooth Muscle Cells - Tracheal;Smooth Muscle Cells - Umbilical artery;Smooth Muscle Cells - Umbilical Vein;Smooth Muscle Cells - Uterine;Synoviocyte;tenocyte;Trabecular Meshwork Cells;Tracheal Epithelial Cells;Urothelial cells;Adipocyte - breast;Adipocyte - omental;Adipocyte - perirenal;Adipocyte - subcutaneous;Alveolar Epithelial Cells;Amniotic Epithelial Cells;amniotic membrane cells;Anulus Pulposus Cell;Astrocyte - cerebellum;Astrocyte - cerebral cortex;Basophils;Bronchial Epithelial Cell;Cardiac Myocyte;CD133+ stem cells - adult bone marrow derived;CD133+ stem cells - cord blood derived;CD14+ monocyte derived endothelial progenitor cells;CD14+ Monocytes;CD14+ CD16- Monocytes;CD14+ CD16+ Monocytes;CD14- CD16+ Monocytes;CD19+ B Cells;CD34 cells differentiated to erythrocyte lineage;CD34+ Progenitors;CD34+ stem cells - adult bone marrow derived;CD4+ T Cells;CD4+CD25+CD45RA- memory regulatory T cells;CD4+CD25+CD45RA+ naive regulatory T cells;CD4+CD25-CD45RA- memory conventional T cells;CD4+CD25-CD45RA+ naive conventional T cells;CD8+ T Cells;Chondrocyte;chorionic membrane cells;Ciliary Epithelial Cells;common myeloid progenitor CMP;Corneal Epithelial Cells;Dendritic Cells - monocyte immature derived;Dendritic Cells - plasmacytoid;Endothelial Cells - Aortic;Endothelial Cells - Artery;Endothelial Cells - Lymphatic;Endothelial Cells - Microvascular;Endothelial Cells - Thoracic;Endothelial Cells - Umbilical vein;Endothelial Cells - Vein;Eosinophils;Esophageal Epithelial Cells;Fibroblast - Aortic Adventitial;Fibroblast - Cardiac;Fibroblast - Choroid Plexus;Fibroblast - Conjunctival;Fibroblast - Dermal;Fibroblast - Gingival;Fibroblast - Lung;Fibroblast - Lymphatic;Fibroblast - Mammary;Fibroblast - Periodontal Ligament;Fibroblast - Pulmonary Artery;Fibroblast - skin;Fibroblast - Villous Mesenchymal;gamma delta positive T cells;Gingival epithelial cells;granulocyte macrophage progenitor;Hair Follicle Dermal Papilla Cells;Hair Follicle Outer Root Sheath Cells;Hepatic Sinusoidal Endothelial Cells;Hepatic Stellate Cells (lipocyte);Hepatocyte;immature langerhans cells;Intestinal epithelial cells (polarized);Iris Pigment Epithelial Cells;Keratinocyte - epidermal;Keratinocyte - oral;tpm.Keratocytes%2c%20donor1.CNhs11337.11527-119I6;tpm.Keratocytes%2c%20donor2.CNhs12095.11607-120I5;tpm.Keratocytes%2c%20donor3.CNhs12921.11688-122I5
chr17:55927370..55927442,-;63.31268398;56.21389737;117.1284441;80.78780452;49.4633114;36.92875833;57.85946931;66.78083651;64.00475946;51.3137555;58.34970103;51.71677023;78.03923626;87.26315705;45.20751885;74.81512638;69.43912049;62.17969528;91.51171237;58.59513346;64.06015014;65.22301216;87.72859661;20.77852897;57.86711234;82.50949988;20.83688923;56.1810503;49.60655471;64.84253666;73.72631429;53.4334229;44.21721971;48.01104766;72.41827651;68.14376523;64.48108544;84.59829787;69.8492864;72.70630254;86.96804251;74.33855211;63.31530159;69.89365691;69.51768043;55.97238567;77.94947909;109.0710522;103.7844501;58.65548792;79.0373481;59.4114421;50.4249196;65.79762194;76.09120498;59.59465555;69.49417307;67.25741665;65.21332875;59.72093802;70.21303339;61.05414572;78.6580021;54.89695572;67.80505196;93.55877535;43.7452438;73.15431713;96.55132272;54.11937983;48.7684782;58.84088303;72.06434066;75.95540908;56.83039754;76.00732015;58.85251745;46.87609696;38.93681369;96.90729415;74.06206237;63.68519653;65.58535006;87.23385241;55.8727406;73.62690741;72.05567169;46.34431925;60.55565973;57.88292141;65.26960534;23.5690401;87.67378856;60.70694622;67.23450061;57.57771445;35.76961365;17.55114206;37.9602832;59.71071764;57.38511155;61.24383245;47.2642714;25.82857552;84.17368991;43.0377768;44.15707849;47.38029992;42.42331961;48.69574279;48.92370764;63.66009467;44.77626409;59.82150594;50.00366941;69.40627587;58.54136646;26.29380853;64.81165565;46.10713384;42.92218554;77.26211828;73.66838248;49.97611853;72.79155056;34.65965979;47.14966958;54.02500441;56.43165304;49.62087306;53.35569128;81.86893196;60.4858289;58.90020015;45.18433178;51.53190536;60.01769666;86.54875575;58.77092176;71.83779603;45.57913035;78.92200797;111.7518747;50.50166259;66.51007337;66.0416328;80.14376793;48.98714592;28.89418549;67.27467588;60.39186923;67.28362919;58.79366268;82.10369294;93.59413068;69.37247445
chr17:56032626..56032641,-;0.426063678;2.2211893;0.630939016;0.277058431;0.479900975;1.308066468;1.135279617;0.549447702;0.426165643;1.579726895;0.417297133;3.071544344;1.184882476;0.476609776;1.890000185;1.648610001;0;0.646358579;2.08365798;0;0.359437283;1.766949535;0.806814314;0.042781012;2.714381681;0.279193776;0.623436936;1.814254187;2.704752223;1.12769629;1.130605784;2.172090362;1.528664969;0.37121787;1.110238965;3.081105796;3.061123317;0;1.732510335;0.8089572;0;0.998244265;1.614944323;1.254414448;1.849585328;1.403688185;1.648988936;0.809733603;1.237387722;1.064731869;0.785206229;1.394122188;0.803419649;0.318831629;0.617158644;0.919657479;1.040828572;1.021963237;1.211141894;1.244186209;2.039072453;1.871201362;1.109611764;0.848541994;1.257001383;0.550415613;1.043690907;0.868457943;0.617599079;0.950925114;2.467352793;0.993377718;1.491243594;1.037556545;1.275150637;0.292729962;2.272887379;3.274338066;1.059650312;1.098504471;1.006499135;2.919708557;1.854492035;0.872338524;2.334548526;0.874757339;1.182858073;1.573156813;1.736790245;0.699465349;1.827215587;0.309632247;1.244169037;0.298345978;0;0;2.387914785;0.493664393;0.60652388;0.492763917;0.505283768;0;0;0;0;0;0;0;0;0;0.011635146;2.621943643;1.03704578;1.457689815;0;1.103701122;1.657779141;0.835787678;0.136475727;0.78885907;0.377005513;0.660194131;0;0.306520909;1.132813585;0;0;2.25131624;1.357552059;1.125719317;2.369909755;0.759013539;2.342472741;2.116973156;1.510682734;0.583399193;2.422393441;0.453728733;1.160881352;2.26159282;0.126081175;0.635401106;0;2.054016409;1.521859561;0.934945159;1.530351669;0.590789907;0;1.229884385;0.514703431;0.801378568;1.388826677;2.280658137;1.039934785;2.764844996
chr17:56032696..56032748,-;2.670405763;4.8453299;1.512952326;1.661775572;1.890930941;2.678574593;3.87214395;3.147742097;2.14394696;4.044988178;2.726671822;1.512637033;3.941715554;2.751577874;2.720610097;4.549854067;1.602441242;1.421988873;3.956441754;0.197620156;4.358802448;2.77739349;2.037527595;0.151238944;4.462118633;2.201423895;3.263819234;4.215847645;3.740279149;1.691544435;4.238330356;2.258973976;5.786549579;1.92481083;6.962417437;3.528492982;4.072726245;2.968361329;3.655065575;2.256724949;0;3.516290934;4.16594992;3.592874054;3.754375619;4.687536551;6.35715567;3.759020799;3.615484872;2.76102199;4.07874651;3.842826586;1.896214273;5.028936459;7.819428605;3.185340399;3.159706703;1.812332291;2.482974902;3.732558626;2.8820564;2.936269096;3.158958098;3.42960272;2.744014197;2.269056612;5.30830072;3.22554981;1.441064518;2.899744859;2.51669802;2.789221728;2.171608981;2.283834103;1.600005968;1.286269277;5.234542057;5.93244196;4.871056537;3.382140904;2.874009016;3.883160914;3.86600373;3.489354096;3.415740578;9.601792905;4.695506324;3.032761448;2.667068544;5.353918547;4.380650845;1.999422236;5.740091822;2.38889103;0;0;4.516734974;2.063870369;1.799477235;2.677570853;4.101231359;0;0;0;0.098884204;0.005492095;0;0;0;0.024714427;0.035213852;3.466330819;1.168395103;3.626991291;1.247333332;3.844246539;3.992288903;3.97489762;4.164194048;3.79281039;3.959308043;4.040404114;1.545468109;3.626879316;4.447669616;1.731868939;6.980766201;4.541518084;3.572825738;2.11958373;4.271868578;3.363740864;5.009184448;4.710681256;5.202670183;6.692969756;4.11425543;2.382075846;2.573514252;2.238792909;0.163651837;2.459446017;0;6.534575102;1.754043525;4.168065359;2.983776556;0.619446752;0;3.443676279;1.887245913;2.562543943;2.68506491;3.583891358;6.239608712;4.775641357
chr17:56032757..56032785,-;4.553716372;7.520554514;5.137764254;1.358993539;1.715945263;2.585246566;2.743134277;3.987463181;4.376257342;4.867388231;5.250406589;3.317653034;7.097455808;4.387546215;5.955943225;5.201049585;0.801220621;2.068347452;4.367768745;0.470823507;7.42442065;5.937779174;3.205021742;0;10.36814582;6.299716632;3.325237521;5.74931418;12.66078088;4.510785159;3.810243645;6.168736627;8.946665647;3.413198074;12.86374448;9.113108242;8.333864423;13.35762598;4.946316041;5.824424135;0;5.592335783;7.790598935;5.397288271;6.71351443;4.762877105;8.643697256;10.26237647;4.394936813;4.120194413;10.46856134;4.671707485;9.995116041;4.321956467;8.991006139;2.788697119;5.884694299;5.642966446;6.7135002;3.732558626;4.60547618;5.629163061;4.866386042;7.910744031;4.78430621;4.258524787;7.990286285;6.35979352;1.852797238;5.193961946;13.5685472;7.231138109;4.036369464;3.421598792;3.69998485;2.457189125;8.253836047;13.21423616;15.10271378;6.112645521;4.07706153;14.37772909;14.11326548;12.21273934;5.173225985;11.00581308;7.756163295;7.652222742;5.935048663;7.335698641;8.327419511;1.093182507;8.00004949;2.165324077;0;0;6.895995337;2.428451055;0.919280582;2.82200508;3.391929091;0.038793657;0;0;0.197768408;0.006869657;0;0.030913456;0;0;0.178481772;6.543359989;2.022245697;4.677298915;0;5.931566156;5.672626172;6.987496846;2.824151554;3.705149457;4.07088158;5.098006363;3.642430838;2.654700653;3.948045986;0.878536116;2.133102488;7.237006199;6.356927705;2.841103497;7.697608638;6.803426116;12.81485855;3.813191883;14.25382204;11.63574193;9.057798192;2.041779297;7.107352967;7.777056191;0.126081175;5.25518658;0;12.81581573;12.06933047;5.728084947;8.366528983;1.573617123;0.112486946;3.443676279;4.975466499;3.98875204;2.499888019;7.819399327;8.319478282;6.535088173
chr17:56032799..56032814,-;0.674814578;0.35824864;0.39553828;0.09687798;0.226737128;0.076586394;0.098587228;0.859919868;0.774437452;1.05490002;0.66780681;0.975575161;0.785975301;0.282509452;0.547391305;0.135655401;0;0.129271716;1.148549525;0.04428828;0.838686994;0.975089065;0.253985589;0;2.429361639;1.668977204;0;0.569307369;2.601692425;0;0.412929403;0.868836145;1.063271807;0.567397537;0.201593529;1.197865852;1.163931449;7.420903322;0.478258518;1.335326715;0;0.548421397;0.866469316;0.990306973;0.994867806;0.269894895;1.44155591;1.000318798;0.390809051;0.401138364;1.303777694;0.507432563;1.896214273;0.396419588;1.608166219;0.432551661;0.225909328;0.634239431;0.824756553;1.244186209;0.604442469;0.5256026;0.981662868;0.424270997;0.480709546;0.134788321;1.18913562;0.509177255;0.617599079;0.277905343;1.25957148;0.29230059;1.221297348;0.319758864;0.25935597;0.292729962;1.007867199;2.59747235;1.565614544;0.511016259;0.107626343;1.310598044;1.721570259;1.744677048;0.929355041;1.025446417;0.745975329;0.475534403;0.331397376;1.462335984;1.034646662;0;0.959934264;0.127862562;0;0;0.343100061;0.052716118;0.107150391;0;0.404862012;0;0;0;0;0;0;0;0;0;0;0.77866083;0.258996376;0.765799807;0;0.121431763;0.35298079;0.956103484;0.215058649;0.418996268;0.197712457;0.162708038;0;0.149917445;0.949611841;0;0.290729368;0.517045268;0.978572919;1.135470579;0.439179702;0.85381519;1.781866135;0.158911648;3.628139709;0.466719355;1.358508566;0.567160916;0.722740364;1.603943488;0;0.845784732;0;3.925241618;1.779371115;0.492103636;1.382536852;0;0;0;0.343135621;0.210279258;0.18517689;1.629041527;3.119804356;0.251349545
chr17:56065277..56065327,-;0;0.164144671;0.103252408;0.059705682;0.287261438;0.348595296;0.718736927;0.464594254;0.077904437;0.440970907;0.191349419;0;1.306012486;0.282509452;0;0.135655401;0.26707354;0;0.357159814;0.054521798;0.119812428;0.344073942;0.042036105;0.071875858;0;0.324323761;0.069069252;0.163588656;0.705228573;0;0.290016624;0.260650843;0.420421257;0.214977289;0.100796764;0.280660094;0.352326206;1.484180664;0.161993704;0.054751437;0;0.06683549;0.34605041;0.264107475;0.522314625;0.616364103;0.180630958;0.149249836;0.554346285;0.574652093;0.692517365;0.216686749;0;0.831261059;0;0.249464624;0.088814232;0.419901561;0.385041975;0;0.109483035;0.187596188;0.255897791;3.632599316;0.360794575;0.140419485;0.500458639;0.672925444;0.20586636;0.185270229;1.612829957;0.476089038;0.48857783;0.384927313;0.914904153;0.34604829;0.276452885;0.422265736;0.962697708;0.255508129;0;0.411989975;0.780538756;0.872338524;0.261185628;1.163001947;0.394286024;0.258151217;0.185649529;0.653455874;0.482986583;0.179548507;0.219863418;0.812689554;0;0;0.160497014;0.336314552;0.100117929;0;0.060888051;0.105635421;0;0;0;0.053673658;0.049100985;0.054320378;0.042169949;0.027406317;0.039497565;0.287443076;0.42087823;0.060789868;2.494666664;0;0;0.34965872;0.587391307;0.183412028;0.427874749;0.803832548;0;0.11261148;0.633189954;0;0;0.096138873;0.37290441;0;0.292555824;0.481614532;0.931971723;0.869155277;0;0;0.670650476;0.113432183;0.421154407;0;0.289733012;0.186516905;0;0.214413646;0.593123705;0;0.62874862;0;0;0.245976877;0;0;0.18517689;0.325808305;1.039934785;0.251349545
chr17:56065484..56065497,-;0.946304383;0.049543721;0.103252408;0.336764113;0.995288277;0.360485893;0.455336743;0.122230476;0.361369347;0.887188086;0.511733291;0.211325688;0.265938117;0.279096843;0.190637325;0.341465486;0.534147081;0.775630295;0.133297322;0.153529996;0.574309679;0.805908455;0.249395192;1.111097589;1.28593583;3.133815109;1.315943124;0.680236663;2.509243593;0;0.184369169;0.78195253;0.179648194;0.263729226;0.403432817;0.280660094;0.449846992;0;0.264800167;0.690623828;0;0.662529174;1.129861154;0.341122812;0.140735505;0.204460363;0.257545404;0.617667025;0.320562656;1.123305211;0.347891801;0.198647937;0;0.464853627;0.621043705;0.41441134;0.433881887;0.59632976;0.524819073;1.244186209;0.082620158;0.12405279;0;0.629366843;0.983155437;0;0.427736283;0.278042858;0.617599079;0.550170393;1.196063692;0.221146325;0.295603576;0.333822812;0.644427715;0.408079392;0.666069065;1.276646898;0.719561743;0.790087974;0.1148617;0.823979951;0.673852474;0;0.087061876;0.314511701;0.248658443;0.839471194;1.613023892;0.208969814;1.370669837;0.568696805;0.086058834;0.308808661;0.587200879;0;0.074638491;0.88702675;0.435441813;0.563714559;0.354808976;0.244140279;0.130717726;0.840762844;0.32946045;0.474383604;0.474833411;0.627880204;0.34117767;0.456962464;0.894688372;0.593193583;0.334797564;0.629671852;0;0.245026577;0.191148263;0.743639732;0.136475727;0.300700981;0.488579051;0.162708038;0.36766308;0.448436573;0.244268992;0;0;0.645633452;0.342630414;0;0.467950932;0.833530899;1.080891505;0.158911648;0;0.116679839;1.465791742;0.340296549;0.476577636;0.312145721;0.541895363;0.384463917;0;0.857654584;2.372494819;0.467472579;0.698108411;0;0.224973892;0.614942193;0;0.067019315;0.740707561;0.325808305;1.039934785;2.010796361
chr17:56065540..56065627,-;21.721321;25.02745217;11.17993118;22.28973748;39.86631685;23.48949348;21.6775863;19.84630593;11.40515984;22.46155823;14.3213968;11.22275423;15.79054031;13.10612217;17.8678896;11.0567133;16.29148596;15.90042104;13.98804766;12.04555984;19.08388145;17.57606524;25.35675176;43.01230348;75.70554995;67.75963123;97.55112118;30.072348;43.40851804;18.04314064;16.35434228;19.8094641;8.669268133;18.0592642;16.29374155;17.63234401;22.57530631;14.84180664;11.85923299;23.71947697;22.46378115;20.7078272;21.00445012;19.92672443;22.91268311;19.44437848;12.00396836;19.32818728;19.12340765;41.15214724;24.34948171;18.70492158;26.99633923;19.20677532;21.39819519;16.33540624;29.82596753;18.46510873;16.5253356;24.88372417;13.56815344;14.61483595;16.12074863;63.60895341;19.27889897;12.33730525;17.77684931;19.9848249;17.29277422;19.89483641;36.92200747;14.9065308;21.54732304;12.31562687;14.34840212;13.97158152;26.13931261;27.47477738;16.34135815;14.85532447;14.15111397;21.41091016;22.32584431;23.55314015;11.28584496;7.633403496;30.94254463;31.95336656;29.89470257;14.17394141;38.77243647;41.38465255;18.27218856;16.29236522;25.83683866;38.38514297;39.11885308;56.43329508;36.67269364;31.75749788;31.94519305;28.43182228;25.88157855;47.57447487;21.4440516;29.16057708;26.50973118;23.52264301;23.93139028;33.66509133;36.31559699;25.49931486;23.73821357;20.13968502;37.87255645;10.4634763;26.26775158;23.25516175;22.87102821;15.49857129;22.71913462;21.19670415;20.78579575;27.66673602;17.27313783;57.81074128;16.66719234;20.37203917;18.6259155;20.55479487;26.30402067;26.02432092;32.33915595;32.99657395;16.10584792;15.96164971;34.9208691;11.00292177;24.6824267;20.15018566;43.60447602;21.15041364;27.89890856;18.0576753;19.73140128;22.51427784;11.83424716;24.19908932;22.76183014;28.53331774;12.52445015;14.50618087;25.64699931;14.00975713;8.319478282;29.15654723
chr17:56065729..56065781,-;4.20960243;1.998627629;2.194507609;2.704986584;6.523219399;4.316487038;2.65154071;2.408518492;1.427772938;2.970335964;2.098775881;0.911255653;3.687616486;2.955499071;2.86633213;2.743161141;5.608544347;2.585434315;5.122793318;0.08857656;5.003419636;5.564600128;1.911419279;4.004779528;7.430594937;1.802085552;3.450072025;6.623946953;11.79568841;4.510785159;2.699838854;6.776921929;1.195996718;3.303365587;3.883781378;3.329213604;2.619518609;1.484180664;2.612350705;4.838681841;8.95373339;4.027581247;6.656595535;4.544289124;6.842775003;2.578903896;3.808503699;4.194148427;4.620661159;5.11442356;3.05793476;2.560692076;0.803419649;3.36963004;2.533578842;3.834048357;6.630507683;3.528523687;3.590076671;4.976744835;2.957389089;4.190599391;2.35150043;0.629366843;6.897552517;1.280965832;3.999370188;4.36239202;2.470396317;4.784130957;6.667753175;1.503263144;5.035122724;1.591058444;3.658450312;1.871729201;5.511937957;5.70687991;2.557850705;2.186853407;2.589625671;3.957789032;3.71354361;0.872338524;0.805843626;1.258046806;6.251832989;5.226051703;7.088847523;2.198699457;5.187173465;2.580138253;3.610972985;2.172893431;4.697607029;0;1.857124952;1.399824765;0.799919488;0.772308777;0.66466674;1.035823393;1.724609221;3.664095618;1.746186456;0.685794471;0.62206257;0.416359803;0.932835971;0.684302668;1.797204892;5.625303148;2.63735297;3.612198279;0;0.735079731;3.374085577;13.56899925;3.509073431;3.140765459;2.925834607;3.609143197;3.496007191;3.329213555;3.375923279;1.29260088;0.72682342;3.886123773;3.75869047;2.255756053;2.89609508;5.784645458;10.88343383;5.023776723;3.027618337;3.361812943;10.66891836;3.062668945;3.93618715;4.370040089;4.107202024;4.942457475;1.703287841;4.047339025;3.869026791;2.765647621;2.837489983;1.077734927;0.337460837;6.272410366;3.946059637;0.908136346;5.55530671;2.932274748;8.319478282;6.786437718
chr17:56081185..56081244,-;0.193710105;0.550851012;0.047258366;0.462431527;0.514466602;0.365867657;0.263845894;0.706282887;0.645807837;0.461692539;0.399361668;0.081434046;1.184882476;0.197512933;0.450710611;0.205810084;2.136588323;1.034173726;0.902290926;0.306861873;0.239624855;1.056015752;0.375503509;1.15516689;0.254094624;0.816163787;1.135343368;0.516648007;0.871489768;0;0.787138378;1.216370603;0.645041356;1.231127026;0.100796764;0.793151853;0.599795989;0;0.802184511;0.856932073;0;0.822749162;1.887846522;0.26955368;0.818948424;0.579014432;0.257545404;1.681470244;0.730580964;1.413426508;2.422025602;0.198647937;0;1.256879193;0.421223097;1.293127794;0.813889692;0.922546935;0.266153015;0;0.583088556;0.871403535;0.555887884;0.473785045;1.636021498;0.207813646;0.213868142;0.397803088;0.823465439;0.831346083;2.133176554;0.221146325;0.500862222;0.435654907;0.49837489;0.692096579;0.595699853;0.978890638;0.126491058;0.415878317;0.05743085;1.187336709;0.709456072;1.744677048;0.261185628;0.491467873;1.247234081;0.978258195;0.930278299;1.013707696;1.378994595;0.103210749;0.266996836;3.183548547;0.293600439;0;0.805050678;0.537002695;0.323113182;0.422510573;0.095004248;0.922894529;1.530628134;0;1.515149521;0.790214393;0.791985037;0.612068706;0.670383214;1.049463622;0.838340234;0.805137362;1.000241941;0.966561084;0;1.148954191;0.856022845;0.238490624;0.136475727;0.366824056;0.290866594;1.206661865;0.993973488;0.866484399;0.122134496;0;0.145364684;0.868402836;0.768260599;0.79205451;0;0.593326205;0.546363071;0.397279121;0;0.116679839;0.623250028;1.928347114;0.600101866;0.347888552;0.163651837;0.957502528;0;0.214413646;1.16091982;2.185094016;0.275910919;1.369572607;0;1.72183814;0.343135621;0.685562004;0.462942226;1.303233221;1.039934785;1.00539818
chr17:56082455..56082479,-;0;0.280247218;0.103252408;0.53996634;0.249251873;0.385163341;0.862829628;0.740887596;0.745311038;0.733982073;0.626208053;0.292759734;0.653006243;0.215903907;0.047659331;0.33364337;1.068294161;0.129271716;0.366567634;0.317095391;0.933746962;1.173776324;0.503380781;0.259696876;0.650699269;1.254420069;1.135343368;0.596084691;0.298909625;0;0.245825558;0.868836145;0.404268293;0.312481162;0.302881812;0.264383951;0.481655117;0;0.853587742;0.685970257;0;0.92120426;1.734545698;0.231046011;0.522314625;0.766845487;0.090315479;0.947842943;0;0.296696691;0.175579018;0.198647937;1.896214273;0.856694199;0.302513716;1.059438263;0.55641538;0.489760381;0.077008395;0;0.343277066;0.544195582;0;0.523299093;1.01717144;0.275207806;0.342189027;0.594608116;0.823465439;0.648445801;0.376693722;0.36729662;0;0.366183451;0.256714497;1.046857643;0.490958851;1.474883995;0.126491058;0.714700192;0;1.343020188;0.772506128;1.744677048;0.508208458;0;0.218441372;0.307160702;0.309415882;0.390566304;1.252209153;0;0.088517529;0.223566953;0.293600439;0;0.107964555;0.552246221;0.535154357;0.352541815;0.449813224;0.146345039;1.399910409;0;0.493960331;0.514235229;0.541792822;0.264187918;0.743158386;0.403143517;0.163574776;0.791639139;0.76149862;0.750446532;0;0;0.132957961;0.15899375;0.149071806;0.597860048;0.08613892;0.134276439;0.735326161;0.499345774;0.694257202;0;0;1.037243518;0.705637449;0.782303247;0.087697554;0.990996216;0.629980308;0.850538758;0;0.233359677;0.537138972;0.680593099;0.872782027;0.138201445;0.252162351;0.25093719;0;0.735912087;0.464367928;3.277641024;0.904659539;0.72146901;0.724361815;1.106895947;0.343135621;0.441773089;0.555530671;0.325808305;1.039934785;0.50269909
chr17:56082835..56082855,-;1.001345178;0.230703498;0.19776914;0.284377888;0.413920482;0.076586394;0.237519752;0.525001607;0.305063676;0.677063448;0.68446964;0.504085422;0.265938117;0.413416841;0.142977994;0.403798052;0;0.646358579;0.200452784;0.04428828;0.359437283;0.819889234;0;0.373065457;0;0.380162516;1.122039368;0.207620671;0.511254654;0.563848145;0.076186745;0.868836145;0.328526068;0.166225353;0;0.140330047;0.524085051;1.484180664;0.632406796;0.287172194;0;0.735738774;0.751654868;0.115523006;0.070367753;0.490668795;0.090315479;0.244542434;0.455580645;0.84814506;0.43568131;0.099323968;3.503053572;0.388504785;0.100837905;0.609220175;0.296786792;0.751485281;0.077008395;1.244186209;0.157191331;0.398515804;0.34191839;0;1.253849154;0.207813646;0.615954624;0.363473719;0.411732719;0.54853522;0.155370497;0.183788448;0.385850356;0.365231007;0.095607568;0.585459924;0.731414314;1.112738666;0.126491058;0.160370188;0.110857538;0.791557806;1.266452024;0.872338524;0.087061876;0.163822624;0.233549907;0.280956623;0.413231394;0.309686671;0.589730364;0.051605374;0.552187582;0.308808661;0.293600439;0;0.215929111;0.43055677;0.087501841;0.281673715;0.132611118;0.215382547;0.611413053;0;0.362268289;0.459925462;0.526320908;0.412884904;0.496348447;0.534341612;0.355424058;0.314461323;0.573540885;0.734288201;0;0.123594814;0.09971847;0.079496875;0.049690602;0.301204148;0.495594268;0.885186567;0.18383154;0.186370041;0.377489134;0;0.145364684;0.481889673;0.270309275;0.100904952;0.292555824;0.484027042;0.456224815;0.397279121;0;0;0.479325543;0.453728733;0.574248332;0.173944276;0.541895363;0.128840569;0;0;0.232183964;0.246051818;0.275910919;0.750125855;0.499387923;0.491953754;0.514703431;0.435625547;0.092588445;0.651616611;1.039934785;0.50269909
chr17:56084578..56084645,-;89.87263192;78.87407343;90.09572451;78.7604246;93.08644435;86.28025085;76.95185368;151.1355329;100.8028952;72.84714663;87.94733739;89.92086985;82.0993423;112.9114795;54.46277843;75.84130085;114.8416223;67.86765077;66.17129735;59.50925481;82.06966961;111.7605656;73.34512767;66.82768714;92.45698679;103.1081475;88.71408884;69.02855717;80.01364348;87.9603106;115.2656096;124.7648704;56.30565636;95.88048031;61.23407818;60.23686767;65.60244739;54.91468458;111.4732173;116.2404396;106.0234607;93.39762157;117.8374135;60.34881708;83.42001204;87.77197194;75.21194792;117.5250104;87.39796632;92.55529136;115.3831905;85.46205424;84.5873304;122.7605573;103.3020414;137.3328536;87.68756769;68.80492588;72.65508077;59.72093802;78.96745435;87.28526216;64.96747027;154.7070838;103.7013738;63.78414688;73.40485145;73.58412981;190.2205164;92.19714633;151.1197469;58.5795355;83.12973542;70.40435062;75.02220163;83.77058305;64.81338239;74.57975182;89.42449097;89.42099884;49.78104416;74.13727281;59.87547291;55.82966554;69.68742438;73.2014274;83.79754307;69.51704943;64.83575217;94.62892034;153.6444932;44.5669545;72.8587123;82.82375739;114.5041713;57.57771445;62.14336192;68.57396112;57.64690401;60.95433802;54.86809033;101.1803559;133.8858234;60.90554234;163.8144688;88.88103909;85.43153699;96.04066628;86.7661658;100.2061345;103.3782762;87.16239936;68.91415365;114.7448412;142.306336;67.40946239;73.06108846;64.5898193;103.7718971;110.1558023;79.55686672;71.16399917;97.89994582;141.9195096;132.2871741;37.35270612;39.11614547;104.9404277;102.2027158;87.19812362;90.6783547;144.4793604;116.788838;115.60278;65.37194788;102.715357;135.9396166;114.566505;92.38912656;106.1034755;83.80290803;99.06610304;142.5358578;81.67196729;46.94122677;82.20123499;95.1335643;85.97961405;64.4668486;104.9091381;89.21526136;87.32846664;82.2185393;180.8236094;110.2330872;46.75101539
